Numéro compte;Numéro facture;Date;Niveau de charge;Type d'accès;Numéro accès;Libellé ligne facture;Rubrique facture;Indicateur abo principal/option;Type de charge;Type de trafic;Unité;Quantité (Acte);Nombre de lignes;Quantité (Volume (Mo));Quantité (Durée (hh:mm:ss));Quantité (Volume (Ko));Quantité (Hors conso);Montant (€ HT);Montant TVA;Montant (€ TTC)
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618334776;remise smartphone connect 5 Go 12 mois (88,33%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-31,8;-6,36;-38,16
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618334776;smartphone connect 5 Go 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;36,0;7,2;43,199999999999996
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618334776;voix illimité tous opérateurs UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;698,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618334776;voix illimitée interne;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;134,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;MMS illimité France+Europe;consommations;Non;Consommations;incluses ou décomptées des forfaits - multimédia;Acte;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;SMS illimité UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - multimédia;Acte;22,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;data illimité national + Europe (UE + EEA + Suisse/Andorre);consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5743,716;0,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;messagerie vocale visuelle;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;remise smartphone connect 5 Go 12 mois (88,33%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-31,8;-6,36;-38,16
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;smartphone connect 5 Go 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;36,0;7,2;43,199999999999996
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;voix illimité tous opérateurs UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;821,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924171;voix illimitée interne;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;533,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;Restriction data hors mms;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;voix illimité tous opérateurs UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;46,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;voix illimité vers fixes UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;1088,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0618924174;voix illimitée interne;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;91,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;Restriction data hors mms;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700214;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;Restriction data hors mms;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700215;voix illimité vers fixes UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;614,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;MMS illimité France+Europe;consommations;Non;Consommations;incluses ou décomptées des forfaits - multimédia;Acte;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;SMS illimité UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - multimédia;Acte;115,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;data illimité national + Europe (UE + EEA + Suisse/Andorre);consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5634,185;0,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;messagerie vocale visuelle;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;remise smartphone connect 5 Go 12 mois (88,33%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-31,8;-6,36;-38,16
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;smartphone connect 5 Go 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;36,0;7,2;43,199999999999996
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;voix illimité tous opérateurs UE Suisse/Andorre;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;5119,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700223;voix illimitée interne;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;4043,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;Restriction data hors mms;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0619700238;voix illimitée interne;consommations;Non;Consommations;incluses ou décomptées des forfaits - voix;Durée (hh:mm:ss);0,0;1,0;0,0;2072,0;0,0;0,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;Restriction data hors mms;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572141;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;Contrôle Multimédia;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;Restriction data hors mms;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;abonnement (12 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;7,0;1,4;8,4
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;facture détaillée longue;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;forfait tous opérateurs 24/7 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;35,0;7,0;42,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;option Voix 4G et Appels Wi-Fi;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;prêt de mobile;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;remise SMS/MMS illimité UE Suisse/Andorre 12 mois;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,8;-0,96;-5,76
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;remise abonnement;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-6,3;-1,26;-7,56
61338355;91830563;30/09/2025;Numéro accès réseau;mobile;0622572152;remise forfait tous opérateurs 24/7 (94,29%);forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-33,0;-6,6;-39,6
